Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_19_277.jpg;0;0.701781;0;1.916632;107.4707;92.68043;359.9935;38.69409;359.7665
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_19_343.jpg;0;0.9013917;0;1.945779;107.5646;92.75564;0.1542665;38.69442;359.8023
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_19_410.jpg;0;1;0;1.999072;107.661;92.83305;0.3638786;38.69996;359.8516
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_19_477.jpg;0;1;0;2.042407;107.7931;92.93949;0.6899211;38.71392;359.9438
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_19_543.jpg;0;1;0;2.085747;107.895;93.02126;0.955347;38.71855;0.00500968
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_19_609.jpg;0;1;0;2.144098;107.9995;93.10395;1.217151;38.69911;0.006073035
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_19_676.jpg;0;1;0;2.186139;108.1397;93.21509;1.410964;38.67823;-0.003699776
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_19_743.jpg;0;1;0;2.222139;108.2437;93.29774;1.285573;38.66434;-0.000650259
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_19_809.jpg;0;1;0;2.299968;108.351;93.38282;1.218444;38.64934;-0.0005782422
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_19_877.jpg;0;1;0;2.342446;108.4981;93.49949;1.200809;38.6301;-0.0006463418
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_19_943.jpg;0;1;0;2.384887;108.6113;93.58929;1.231464;38.61596;-0.0007214452
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_20_009.jpg;0;1;0;2.441445;108.727;93.68096;1.291249;38.60155;-0.0007902614
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_20_077.jpg;0;1;0;2.482832;108.8843;93.80549;1.362324;38.58096;-0.001367278
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_20_143.jpg;0;1;0;2.52704;109.0039;93.90017;1.363097;38.56483;-0.001390284
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_20_210.jpg;0;1;0;2.585898;109.1253;93.99613;1.333318;38.54856;-0.0008403408
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_20_277.jpg;0;1;0;2.629224;109.291;94.127;1.340215;38.52601;-0.0007952409
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_20_343.jpg;0;1;0;2.670392;109.4176;94.22694;1.350047;38.50826;-0.00133263
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_20_409.jpg;0;1;0;2.727248;109.5462;94.32841;1.355073;38.49427;-0.00139599
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_20_477.jpg;0;1;0;2.769517;109.7208;94.46605;1.357797;38.47872;-0.001416541
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_20_544.jpg;0;1;0;2.811642;109.854;94.57103;1.357094;38.46727;-0.001416541
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_20_610.jpg;0;1;0;2.867548;109.9892;94.67752;1.354923;38.45545;-0.001401861
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_20_677.jpg;0;1;0;2.908988;110.1727;94.82199;1.363511;38.43742;-0.001428341
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_20_744.jpg;0;1;0;2.950622;110.3126;94.93206;1.365722;38.42458;-0.00144174
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_20_809.jpg;0;1;0;3.005912;110.4545;95.0436;1.364935;38.41205;-0.001451347
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_20_876.jpg;0;1;0;3.046904;110.6468;95.19475;1.37291;38.39335;-0.001463628
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_20_943.jpg;0;1;0;3.088087;110.7932;95.30978;1.373221;38.38004;-0.001472702
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_21_010.jpg;0;1;0;3.142471;110.9417;95.42635;1.379832;38.36568;-0.001499555
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_21_077.jpg;0;1;0;3.183352;111.1427;95.58403;1.383166;38.3483;-0.001070891
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_21_143.jpg;0;1;0;3.223779;111.2956;95.70397;1.385873;38.33215;-0.001524966
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_21_210.jpg;0;1;0;3.278331;111.4506;95.8254;1.389839;38.31771;-0.001434335
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_21_276.jpg;0;1;0;3.318032;111.6601;95.98954;1.392127;38.29872;-0.001095555
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_21_343.jpg;0;1;0;3.358016;111.8196;96.11435;1.396898;38.28281;-0.001108955
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_21_409.jpg;0;1;0;3.411252;111.9809;96.24055;1.399506;38.26538;-0.00159271
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_21_477.jpg;0;1;0;3.451673;112.199;96.41103;1.401135;38.24452;-0.001577178
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_21_543.jpg;0;1;0;3.491229;112.3648;96.54058;1.405322;38.22764;-0.001601307
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_21_609.jpg;0;1;0;3.543162;112.5326;96.67154;1.410213;38.21042;-0.001618818
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_21_676.jpg;0;1;0;3.583153;112.7592;96.84834;1.415524;38.18896;-0.001167518
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_21_743.jpg;0;1;0;3.621576;112.9313;96.9825;1.416131;38.17007;-0.001658268
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_21_809.jpg;0;1;0;3.673679;113.1054;97.11811;1.421252;38.15359;-0.001188392
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_21_877.jpg;0;1;0;3.71253;113.3403;97.30102;1.424875;38.12801;-0.001586215
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_21_943.jpg;0;1;0;3.751253;113.5187;97.43979;1.426026;38.10969;-0.001588831
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_22_009.jpg;0;1;0;3.802472;113.6991;97.57999;1.432948;38.09095;-0.001229872
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_22_076.jpg;0;1;0;3.840914;113.9423;97.76894;1.436139;38.06412;-0.001620171
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_22_143.jpg;0;1;0;3.87923;114.127;97.91225;1.439458;38.04591;-0.001154346
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_22_209.jpg;0;1;0;3.929905;114.3135;98.05687;1.441812;38.02518;-0.001285496
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_22_275.jpg;0;1;0;3.968304;114.565;98.25178;1.446382;37.99767;-0.001284592
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_22_343.jpg;0;1;0;4.005506;114.7558;98.39948;1.449354;37.97544;-0.001667046
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_22_409.jpg;0;1;0;4.055642;114.9485;98.54853;1.454828;37.95466;-0.001306641
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_22_476.jpg;0;1;0;4.093635;115.2082;98.74926;1.459493;37.92552;-0.001329276
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_22_543.jpg;0;1;0;4.130453;115.4051;98.90128;1.460549;37.9026;-0.001716963
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_22_609.jpg;0;1;0;4.180056;115.6039;99.05463;1.462999;37.88112;-0.00134273
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_22_676.jpg;0;1;0;4.216949;115.8717;99.26108;1.468961;37.84859;-0.001759939
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_22_743.jpg;0;1;0;4.254413;116.0747;99.4174;1.471829;37.82619;-0.001379993
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_22_809.jpg;0;1;0;4.303477;116.2795;99.57497;1.474209;37.8028;-0.001278949
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_22_876.jpg;0;1;0;4.339966;116.5554;99.78701;1.479396;37.76834;-0.001780338
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_22_943.jpg;0;1;0;4.376346;116.7645;99.94751;1.482738;37.74435;-0.00141854
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_23_009.jpg;0;1;0;4.42422;116.9753;100.1092;1.487313;37.71886;-0.001431033
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_23_076.jpg;0;1;0;4.460999;117.2592;100.3267;1.488326;37.68428;-0.001833244
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_23_143.jpg;0;1;0;4.496982;117.4742;100.4914;1.495644;37.65845;-0.001336077
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_23_209.jpg;0;1;0;4.54515;117.6909;100.657;1.489616;37.62442;-0.001448863
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_23_276.jpg;-2.971759;1;0;4.580709;117.9835;100.8789;1.487871;37.36937;-0.0003713033
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_23_343.jpg;-5.967228;1;0;4.615694;118.2065;101.0447;1.495597;36.83808;0.0002215764
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_23_409.jpg;-9.001794;1;0;4.661075;118.4328;101.2089;1.483606;35.95652;0.0007023042
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_23_476.jpg;-8.973492;1;0;4.694358;118.7411;101.4223;1.414795;34.28395;359.9284
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_23_542.jpg;-6.003717;1;0;4.729389;118.9761;101.5793;1.301448;33.12759;359.8437
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_23_608.jpg;-2.968465;1;0;4.776736;119.2144;101.7342;1.161273;32.28518;359.7336
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_23_676.jpg;0;1;0;4.812042;119.5361;101.94;0.955844;31.74704;359.6085
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_23_742.jpg;0;1;0;4.846953;119.7808;102.0944;0.8292509;31.64117;359.5189
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_23_809.jpg;0;1;0;4.892427;120.028;102.2494;0.728615;31.62218;359.4525
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_23_875.jpg;0;1;0;4.925634;120.3614;102.4577;0.6467248;31.64277;359.4037
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_23_942.jpg;0;1;0;4.959693;120.6143;102.6153;0.6282954;31.6675;359.3953
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_24_009.jpg;0;1;0;5.004089;120.8695;102.7742;0.6532874;31.68906;359.4038
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_24_075.jpg;0;1;0;5.018709;121.2115;102.9871;0.7530839;31.71372;359.4425
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_24_142.jpg;0;1;0;4.990092;121.4676;103.147;0.8362536;31.76532;359.5112
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_24_207.jpg;0;1;0;5.027569;121.724;103.3071;0.9414334;31.83162;359.5955
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_24_274.jpg;-2.999471;1;0;5.017872;122.0673;103.5202;1.104459;31.64975;359.7157
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_24_342.jpg;-5.971724;1;0;4.98897;122.3257;103.6772;1.214247;31.21585;359.766
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_24_408.jpg;-8.997202;1;0;5.01466;122.5846;103.8309;1.251443;30.4094;359.822
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_24_473.jpg;-9.001204;1;0;4.955616;122.9337;104.0262;1.230206;28.79983;359.7654
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_24_541.jpg;-6.022106;1;0;5.00861;123.1965;104.1692;1.136567;27.63084;359.7476
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_24_608.jpg;-3.002561;1;0;5.015579;123.4616;104.3072;1.039119;26.92876;359.641
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_24_676.jpg;0;1;0;5.011883;123.8157;104.4896;0.892915;26.42264;359.5549
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_24_742.jpg;0;1;0;5.011932;124.0826;104.625;0.802344;26.30867;359.4995
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_24_808.jpg;0;1;0;5.014152;124.3505;104.7595;0.7524503;26.29096;359.4426
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_24_876.jpg;0;1;0;5.00216;124.7087;104.9388;0.7423702;26.31945;359.4001
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_24_942.jpg;0;1;0;5.012399;124.9775;105.0737;0.7465863;26.36351;359.4264
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_25_008.jpg;-2.997133;1;0;5.017995;125.2472;105.2079;0.7737134;26.27472;359.4614
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_25_075.jpg;-6.0098;1;0;4.988344;125.6089;105.3831;0.8364249;25.65958;359.4677
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_25_142.jpg;-8.982632;1;0;4.997012;125.8805;105.5102;0.8108858;24.84357;359.4756
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_25_207.jpg;-9.003876;1;0;4.963792;126.1538;105.6309;0.7454737;23.68111;359.418
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_25_275.jpg;-5.990585;0.8978829;0;5.006603;126.5211;105.7864;0.6410686;22.1974;359.322
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_25_342.jpg;-3.030392;0.7005367;0;5.010301;126.7968;105.8991;0.4977771;21.41869;359.2671
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_25_407.jpg;0;0.496912;0;5.004962;127.0733;106.0088;0.3452857;20.99378;359.1941
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_25_475.jpg;0;0.2986896;0;5.001261;127.4428;106.1527;0.1416845;20.81385;359.0948
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_25_542.jpg;1.500245;0.09878206;0;4.998075;127.7196;106.2598;359.9772;20.83019;359.0448
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_25_608.jpg;4.494771;0;0;4.980525;127.9955;106.3684;359.8417;21.08861;359.0859
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_25_675.jpg;7.512159;0;0;4.962802;128.3605;106.5171;359.6769;21.91443;359.3015
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_25_741.jpg;10.479;0;0;4.943975;128.6308;106.6332;359.5431;22.96381;359.5968
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_25_808.jpg;7.443977;0;0;4.918517;128.8978;106.7533;359.4059;24.13145;359.9868
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_25_875.jpg;4.45399;0;0;4.900692;129.2516;106.9168;359.3011;25.31046;0.4843344
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_25_941.jpg;1.478863;0;0;4.880967;129.5174;107.0407;359.3595;25.79842;0.7263402
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_26_008.jpg;0;0;0;4.856341;129.7848;107.1655;359.5707;25.95582;0.8078762
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_26_075.jpg;0;0;0;4.832061;130.1397;107.3338;359.931;25.91575;0.8131688
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_26_141.jpg;0;0;0;4.815676;130.4026;107.4602;0.1117698;25.89478;0.8168401
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_26_207.jpg;0;0;0;4.795341;130.6635;107.5857;0.2075162;25.87578;0.7853409
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_26_275.jpg;0;0;0;4.779718;131.0083;107.752;0.2450319;25.86084;0.7212132
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_26_341.jpg;0;0;0.09875751;4.76404;131.2646;107.8757;0.2107987;25.85378;0.6614181
